-0.55737,-0.51483,-0.62453,18.5,11.339,7.1874,-1
-0.55287,-0.50883,-0.6222,18.296,11.203,7.1208,-1
-0.55403,-0.51045,-0.62295,18.407,11.291,7.1444,-1
-0.54944,-0.50548,-0.61875,18.425,11.29,7.1632,-1
-0.55934,-0.51697,-0.62674,18.772,11.54,7.2592,-1
-0.54577,-0.50109,-0.61697,18.757,11.54,7.2467,-1
-0.56121,-0.516,-0.63246,18.455,11.307,7.1777,-1
-0.54828,-0.49818,-0.62654,18.213,11.123,7.1261,-1
-0.54702,-0.49793,-0.62418,18.487,11.317,7.2048,-1
-0.53692,-0.48584,-0.61707,18.283,11.187,7.1331,-1
-0.53536,-0.48391,-0.6161,18.253,11.17,7.1216,-1
-0.54721,-0.49843,-0.62352,18.156,11.093,7.0962,-1
-0.55074,-0.49911,-0.63094,17.878,10.895,7.0197,-1
-0.53979,-0.48517,-0.62442,17.777,10.826,6.9914,-1
-0.54126,-0.48532,-0.6273,17.452,10.599,6.8949,-1
-0.53676,-0.47989,-0.62506,17.906,10.915,7.0359,-1
-0.53832,-0.48146,-0.62586,17.515,10.641,6.9179,-1
-0.52598,-0.46952,-0.61313,17.6,10.704,6.9398,-1
-0.5338,-0.47796,-0.62047,17.666,10.766,6.9422,-1
-0.51922,-0.4623,-0.6078,17.672,10.783,6.9335,-1
-0.52906,-0.47486,-0.61467,18.13,11.124,7.0485,-1
-0.50462,-0.44591,-0.59806,18.182,11.193,7.039,-1
-0.51274,-0.45554,-0.60368,18.244,11.225,7.0663,-1
-0.51278,-0.45356,-0.60581,17.966,11.005,7.011,-1
-0.50651,-0.44635,-0.60165,18.133,11.136,7.0484,-1
-0.51519,-0.45678,-0.60674,18.016,11.025,7.0394,-1
-0.49678,-0.43617,-0.59239,17.83,10.941,6.9411,-1
-0.49441,-0.43335,-0.5905,17.777,10.897,6.9316,-1
-0.49869,-0.43959,-0.59136,17.701,10.834,6.9152,-1
-0.51198,-0.45517,-0.60119,17.79,10.893,6.9423,-1
-0.51657,-0.4591,-0.60618,17.686,10.8,6.9315,-1
-0.51403,-0.45904,-0.60076,17.82,10.928,6.9342,-1
-0.50964,-0.45339,-0.59802,17.742,10.866,6.9205,-1
-0.50575,-0.44879,-0.59546,18.013,11.042,7.0171,-1
-0.50797,-0.45003,-0.59804,17.753,10.829,6.9707,-1
-0.50988,-0.45307,-0.59797,17.782,10.835,6.992,-1
-0.50244,-0.44311,-0.59378,17.471,10.617,6.901,-1
-0.50346,-0.44544,-0.59299,17.516,10.654,6.9083,-1
-0.51375,-0.45715,-0.60163,17.719,10.801,6.9623,-1
-0.51321,-0.45637,-0.6009,17.652,10.733,6.9626,-1
-0.52405,-0.46921,-0.60911,17.984,10.957,7.0694,-1
-0.52497,-0.46783,-0.61122,17.341,10.453,6.9305,-1
-0.53228,-0.48087,-0.61077,17.654,10.686,7.0041,-1
-0.52841,-0.47656,-0.60796,17.837,10.818,7.0555,-1
-0.53287,-0.48417,-0.60788,18.063,10.97,7.1264,-1
-0.52465,-0.47447,-0.60247,18.157,11.059,7.1339,-1
-0.52045,-0.46929,-0.59937,18.018,10.952,7.1028,-1
-0.5219,-0.47093,-0.60097,18.216,11.096,7.1566,-1
-0.53759,-0.4901,-0.61125,18.236,11.104,7.1633,-1
-0.54767,-0.50258,-0.61778,18.296,11.15,7.1757,-1
-0.52587,-0.47752,-0.60142,18.377,11.223,7.1875,-1
-0.5293,-0.47996,-0.60593,18.19,11.083,7.1413,-1
-0.52062,-0.47213,-0.59705,18.472,11.32,7.1863,-1
-0.51775,-0.46736,-0.59611,18.145,11.063,7.1177,-1
-0.5327,-0.48463,-0.60707,18.001,10.952,7.0813,-1
-0.52747,-0.47826,-0.60431,18.264,11.152,7.1466,-1
-0.53582,-0.48966,-0.60842,18.425,11.281,7.1751,-1
-0.53863,-0.49393,-0.60845,18.144,11.077,7.0953,-1
